absolute_error,squared_error,sqrt(squared_error),Accuracy,Store,Department
0.009499,0.000164,0.012812,93.11693,33,2
0.011589,0.000612,0.024735,88.548893,33,3
0.010069,0.000171,0.013088,91.756514,33,4
0.003709,0.000024,0.004874,88.154719,33,5
0.009429,0.000432,0.020791,84.091937,33,7
0.008076,0.0001,0.009991,98.526243,33,8
0.00122,0.000003,0.001757,89.332103,33,9
0.001793,0.000006,0.002354,90.389232,33,10
0.003021,0.000015,0.003903,92.63381,33,11
0.000738,0.000001,0.000873,88.316022,33,12
0.012429,0.000217,0.014739,91.604997,33,13
0.012895,0.000369,0.019201,86.971478,33,14
0.005302,0.000064,0.008025,90.660479,33,16
0.004012,0.000034,0.005803,91.723784,33,17
0.023783,0.001594,0.03993,83.854509,33,18
0.001412,0.000003,0.001837,92.828138,33,20
0.002591,0.00001,0.003097,93.729886,33,21
0.001094,0.000002,0.001397,83.801056,33,22
0.000509,0,0.000552,69.099643,33,23
0.001247,0.000003,0.00179,95.910268,33,25
0.004406,0.000035,0.00595,85.641851,33,26
0.001688,0.000007,0.002591,93.38456597,33,31
0.001948,0.000009,0.003014,71.674925,33,32
0.044339,0.003449,0.058728,95.668569,33,38
0.014615,0.000325,0.01804,95.735307,33,40
0.001493,0.000004,0.002056,84.65715,33,41
0.001515,0.000004,0.001927,89.133366,33,42
0.000381,0,0.000417,42.326388,33,44
0.010396,0.000174,0.013205,88.715525,33,46
0.035647,0.004218,0.064945,99.991307,33,49
0.000812,0.000001,0.000938,88.313127,33,52
0.001532,0.000004,0.002059,86.233312,33,55
0.007544,0.000089,0.009428,85.892775,33,56
0.002001,0.000018,0.004288,59.004821,33,59
0.002414,0.00001,0.003122,85.404729,33,60
0.010826,0.000205,0.014328,88.777039,33,67
0.038543,0.00492,0.070146,99.989034,33,71
0.047285,0.008607,0.092772,99.986628,33,72
0.004287,0.000031,0.005529,87.277636,33,74
0.016805,0.000451,0.021242,92.448525,33,79
0.01361,0.000336,0.018331,96.219625,33,80
0.009731,0.000159,0.012606,94.475181,33,81
0.011573,0.000284,0.016865,92.082088,33,82
0.033749,0.003162,0.05623,92.8778,33,83
0.008284,0.000121,0.011022,88.058581,33,87
0.016519,0.000504,0.022456,88.174993,33,90
0.017181,0.000488,0.022081,97.133537,33,91
0.018259,0.000583,0.024152,96.820627,33,92
0.029657,0.00152,0.038993,97.091192,33,93
0.022272,0.001171,0.034224,97.051185,33,94
0.013809,0.000296,0.01719,96.796766,33,95
0.017814,0.000658,0.025656,92.156491,33,96
0.010155,0.0002,0.014152,93.451029,33,97
0.019717,0.000994,0.031526,92.464398,33,98
0.036603,0.032247,0.179573,99.936758,33,99
0.046992,0.006894,0.083028,88.890098,34,1
0.013318,0.000342,0.018503,81.227961,34,2
0.036612,0.003576,0.059799,95.011514,34,3
0.015296,0.000426,0.020639,91.904838,34,4
0.032029,0.001698,0.041203,97.259466,34,5
0.042909,0.00368,0.060662,93.212906,34,6
0.036991,0.003088,0.05557,97.772938,34,7
0.017468,0.000606,0.024624,80.131965,34,8
0.034036,0.002101,0.045834,93.808611,34,9
0.024002,0.000977,0.031254,89.534346,34,10
0.026811,0.001111,0.033338,95.411064,34,11
0.016859,0.000426,0.020633,88.689608,34,12
0.013858,0.000281,0.016761,91.830867,34,13
0.037103,0.00436,0.066031,87.223212,34,14
0.036038,0.003138,0.056015,98.536867,34,16
0.019113,0.000739,0.02718,94.006646,34,17
0.081947,0.017332,0.131651,93.231066,34,18
0.001665,0.000005,0.002147,75.588247,34,19
0.019399,0.000536,0.023158,84.289804,34,20
0.015799,0.000494,0.022234,92.16411,34,21
0.02658,0.001165,0.034127,94.143794,34,22
0.03578,0.002993,0.054711,93.156636,34,23
0.025616,0.001044,0.032318,94.827666,34,24
0.02022,0.000798,0.028256,84.519846,34,25
0.025683,0.001137,0.033726,92.143652,34,26
0.009068,0.000188,0.013705,92.551013,34,27
0.003806,0.000026,0.005054,89.392994,34,28
0.023262,0.001456,0.038159,93.795276,34,29
0.013797,0.000265,0.016289,92.42262,34,30
0.00999,0.000155,0.012457,97.258499,34,31
0.046948,0.005409,0.073547,93.961523,34,32
0.029341,0.001839,0.042878,89.266902,34,33
0.023283,0.000873,0.02954,93.302115,34,34
0.016766,0.000481,0.021925,90.39822,34,35
0.017296,0.000571,0.023906,95.222514,34,36
0.013559,0.00027,0.016426,89.30923,34,37
0.027353,0.001313,0.036241,86.53094,34,38
0.07725,0.016474,0.128352,93.38456597,34,39
0.012843,0.000246,0.015693,94.791767,34,40
0.014675,0.00064,0.025296,93.099818,34,41
0.016814,0.000462,0.021499,89.981598,34,42
0.019492,0.000641,0.02531,93.068732,34,44
0.000927,0.000001,0.001219,88.131656,34,45
0.013553,0.000342,0.018502,96.029477,34,46
0.011619,0.000186,0.01362,81.090448,34,47
0.043331,0.003872,0.062222,91.177203,34,48
0.041059,0.003155,0.056167,85.142735,34,49
0.011567,0.000256,0.015989,89.673663,34,52
0.002729,0.000017,0.004135,90.195027,34,54
0.034989,0.002279,0.047736,96.954893,34,55
0.026177,0.001283,0.035819,99.474935,34,56
0.00768,0.000281,0.016775,96.142493,34,59
0.002235,0.000009,0.002923,75.363829,34,60
0.018405,0.000538,0.023197,97.321833,34,65
0.034892,0.00326,0.057094,91.385573,34,67
0.024044,0.000988,0.031436,89.266346,34,71
0.042337,0.00329,0.057361,93.673706,34,72
0.015352,0.000362,0.019036,95.751937,34,74
0.013991,0.000316,0.017785,79.501771,34,79
0.013239,0.00023,0.015163,95.032671,34,80
0.010527,0.000175,0.013215,93.238986,34,81
0.020278,0.000653,0.025545,96.065227,34,82
0.014544,0.000324,0.018004,92.959892,34,83
0.019625,0.000571,0.023894,92.804404,34,85
0.026053,0.001036,0.032189,95.922385,34,87
0.019924,0.001013,0.031835,87.595634,34,90
0.0124,0.000214,0.014615,95.692647,34,91
0.014624,0.000573,0.023935,94.937371,34,92
0.017603,0.000796,0.028207,91.094393,34,93
0.021599,0.001444,0.037996,89.700748,34,94
0.014882,0.000406,0.02015,92.863612,34,95
0.023106,0.001345,0.036668,90.99992,34,96
0.00935,0.000138,0.011768,95.070257,34,97
0.023333,0.001269,0.035617,89.517881,34,98
0.043583,0.007095,0.084233,80.838321,34,99
0.041757,0.003633,0.060277,92.185534,35,1
0.019587,0.000722,0.026877,96.740161,35,2
0.045293,0.004323,0.065752,97.638301,35,3
0.018705,0.00064,0.025305,96.636236,35,4
0.048337,0.00397,0.063004,93.918763,35,5
0.057397,0.014331,0.119713,90.375393,35,6
0.062146,0.015768,0.12557,92.82466,35,7
0.013929,0.000372,0.019283,98.124151,35,8
0.042927,0.002859,0.053473,97.235527,35,9
0.022017,0.00075,0.027393,95.488942,35,10
0.049098,0.006199,0.078736,96.193883,35,11
0.011517,0.000253,0.015906,95.891286,35,12
0.017592,0.000646,0.025411,97.932088,35,13
0.023375,0.000901,0.030012,94.705319,35,14
0.059114,0.006674,0.081694,98.193959,35,16
0.021276,0.000874,0.02956,96.66385,35,17
0.062831,0.009692,0.098448,97.068045,35,18
0.000452,0,0.000613,65.88693,35,19
0.025316,0.001509,0.038848,94.483845,35,20
0.01433,0.000331,0.018198,95.407207,35,21
0.023567,0.000953,0.030863,93.204314,35,22
0.031711,0.002494,0.049937,94.164219,35,23
0.036337,0.003335,0.05775,95.015517,35,24
0.02509,0.001519,0.038974,93.477584,35,25
0.023002,0.001007,0.031734,95.690834,35,26
0.010693,0.000171,0.01309,94.624606,35,27
0.006588,0.00007,0.008358,96.878575,35,28
0.037512,0.003362,0.05798,86.342459,35,29
0.021553,0.000717,0.02678,96.372076,35,30
0.02855,0.002706,0.052019,93.977892,35,31
0.047324,0.008256,0.090865,85.411858,35,32
0.045361,0.004708,0.068618,90.168279,35,33
0.022905,0.001019,0.031922,98.636043,35,34
0.026325,0.000913,0.030219,93.62163,35,35
0.048009,0.003984,0.063118,95.466373,35,36
0.026649,0.001011,0.031794,85.946029,35,38
0.014397,0.00039,0.019746,98.058053,35,40
0.037584,0.003164,0.056252,87.249503,35,41
0.023909,0.001132,0.033649,86.682325,35,42
0.014382,0.00044,0.020981,91.363385,35,44
0.02784,0.001171,0.034225,96.405835,35,46
0.052212,0.013246,0.115091,93.38456597,35,47
0.00356,0.000069,0.00833,77.461818,35,49
0.015529,0.000398,0.019938,92.915999,35,52
0.005699,0.000077,0.008769,95.983212,35,54
0.037344,0.002174,0.046628,97.403642,35,55
0.018733,0.000829,0.028795,96.473151,35,56
0.050768,0.004628,0.068033,89.859072,35,58
0.021467,0.00615,0.078422,94.362358,35,59
0.003079,0.000015,0.003922,84.60019,35,60
0.029611,0.001416,0.037628,94.05459,35,67
0.031767,0.002085,0.045659,94.678342,35,71
0.050845,0.012983,0.113942,81.640208,35,72
0.026079,0.001618,0.040223,94.15818,35,74
0.021131,0.000971,0.031154,96.548092,35,79
0.006496,0.000122,0.011035,80.709311,35,80
0.016213,0.000444,0.021078,97.836376,35,81
0.051122,0.008445,0.091899,88.02121,35,82
0.028901,0.001739,0.041704,95.395183,35,83
0.023187,0.00088,0.02967,92.878092,35,85
0.031591,0.001775,0.042128,90.570534,35,87
0.014937,0.000416,0.020393,97.691814,35,90
0.018578,0.001044,0.032309,95.184965,35,91
0.022065,0.000773,0.027809,95.666555,35,92
0.014833,0.000328,0.01812,92.562883,35,93
0.02222,0.001615,0.040189,86.322624,35,94
0.031923,0.002296,0.047914,94.621909,35,95
0.000115,0,0.000148,99.076116,35,96
0.013769,0.000383,0.019564,96.942632,35,97
0.003178,0.000021,0.004586,82.874283,35,98
0.056481,0.026591,0.163067,99.938826,36,1
0.037074,0.006329,0.079558,99.974836,36,2
0.035403,0.01729,0.131492,99.957787,36,3
0.033233,0.005394,0.073444,99.993675,36,4
0.08252,0.063648,0.252285,99.933159,36,5
0.301999,0.321721,0.567204,99.81285,36,6
0.067457,0.124284,0.35254,99.721186,36,7
0.009981,0.000163,0.012754,99.999347,36,8
0.164159,0.474259,0.688665,99.621104,36,9
0.029822,0.025743,0.160446,99.961028,36,10
0.03149,0.01393,0.118026,99.980422,36,11
0.008533,0.00218,0.046694,99.990007,36,12
0.038587,0.019313,0.138971,99.971738,36,13
0.046622,0.022735,0.150782,99.971784,36,14
0.02283,0.005321,0.072943,99.992379,36,16
0.042865,0.020622,0.143605,99.977056,36,17
0.144642,0.209507,0.45772,99.741491,36,18
0.076646,0.160699,0.400873,99.770985,36,20
0.033785,0.01529,0.123653,99.978318,36,21
0.084321,0.028238,0.168043,99.981475,36,22
0.504821,0.684479,0.827332,99.652223,36,23
0.039264,0.007081,0.084147,99.986704,36,24
0.029643,0.021528,0.146723,99.957551,36,25
0.017095,0.00524,0.07239,99.986106,36,26
0.023239,0.00188,0.04336,99.996453,36,30
0.079946,0.032412,0.180033,99.972188,36,31
0.499535,0.506658,0.711799,99.750828,36,32
0.040701,0.007379,0.085903,99.986081,36,33
0.034872,0.001658,0.040718,86.909974,36,38
0.039896,0.01382,0.117557,99.972935,36,40
0.018746,0.007644,0.087431,99.980834,36,42
0.05923,0.023896,0.154582,93.38456597,36,44
0.01157,0.000252,0.015869,99.998796,36,46
0.035606,0.004308,0.065633,99.990687,36,49
0.114599,0.049428,0.222324,99.972514,36,52
0.035799,0.010636,0.103133,99.989459,36,55
0.112096,0.033901,0.184123,99.979757,36,56
0.018489,0.002228,0.047199,99.992686,36,59
0.011426,0.000946,0.030762,99.997099,36,60
0.050032,0.058849,0.242588,99.835024,36,67
0.283738,0.214773,0.463436,99.927079,36,72
0.041758,0.026736,0.163513,99.955932,36,74
0.058416,0.030512,0.174676,99.949533,36,79
0.112285,0.356973,0.597472,97.625089,36,80
0.078082,0.09448,0.307377,99.801199,36,81
0.042766,0.017666,0.132913,99.959054,36,82
0.019459,0.000657,0.025638,97.060769,36,83
0.012867,0.000475,0.021802,99.999389,36,87
0.065054,0.055103,0.234739,99.822533,36,90
0.080844,0.106873,0.326915,99.813486,36,91
0.03573,0.007274,0.085289,99.982394,36,92
0.018832,0.000584,0.024161,99.338498,36,93
0.065015,0.046115,0.214743,99.838916,36,94
0.10634,0.301254,0.548866,98.831029,36,95
0.032301,0.004287,0.065472,99.976333,36,96
0.279968,2.588696,1.608942,85.003893,36,97
0.019176,0.000625,0.025004,97.879669,36,98
0.024722,0.02017,0.14202,99.955637,36,99
0.028966,0.002161,0.046488,92.638123,37,1
0.007744,0.000108,0.010369,92.787884,37,2
0.015212,0.000539,0.023211,92.868775,37,3
0.010128,0.000162,0.012717,90.60489,37,4
0.014299,0.000315,0.017736,88.200371,37,5
0.001388,0.000003,0.001817,90.470818,37,6
0.008815,0.000137,0.011691,91.845359,37,7
0.009752,0.000162,0.012729,88.763395,37,8
0.004336,0.000031,0.005595,89.908955,37,9
0.003525,0.000019,0.004353,89.719282,37,10
0.013011,0.000275,0.016587,91.39885,37,11
0.002205,0.000008,0.002867,93.799382,37,12
0.007538,0.000101,0.01003,87.569255,37,13
0.010675,0.000246,0.015696,94.995264,37,14
0.011419,0.000219,0.014794,96.693756,37,16
0.00494,0.000052,0.007186,89.063548,37,17
0.022557,0.000842,0.029025,75.923276,37,18
0.002906,0.000022,0.004705,90.267053,37,20
0.006823,0.000093,0.00963,87.50451,37,21
0.005486,0.000096,0.009819,82.476625,37,22
0.00114,0.000002,0.00148,85.102762,37,23
0.000355,0,0.000597,74.29634,37,24
0.001724,0.000005,0.002151,82.11714,37,25
0.000459,0,0.000486,93.38456597,37,26
0.000698,0.000001,0.000997,85.719898,37,27
0.00245,0.000011,0.003253,89.712975,37,28
0.02668,0.002382,0.048811,99.995092,37,29
0.007712,0.000117,0.01083,79.481284,37,31
0.00428,0.000026,0.005088,90.429868,37,32
0.037262,0.005327,0.072988,99.989046,37,33
0.038406,0.002193,0.04683,89.223682,37,38
0.0109,0.000222,0.014912,92.197757,37,40
0.002056,0.000007,0.002604,81.487287,37,42
0.00036,0,0.000462,93.38456597,37,44
0.011021,0.00023,0.01518,91.151522,37,46
0.00056,0.000001,0.000718,63.909485,37,49
0.001188,0.000003,0.001844,85.203284,37,52
0.00037,0,0.000446,57.731163,37,55
0.01205,0.000315,0.017751,92.003032,37,56
0.00311,0.000018,0.004206,80.412622,37,59
0.006809,0.000079,0.00887,92.158229,37,60
0.011436,0.000207,0.0144,97.479868,37,67
0.040021,0.005083,0.071297,99.989851,37,71
0.00549,0.000062,0.007897,85.092997,37,72
0.007471,0.000104,0.010186,91.1952,37,74
0.016126,0.000424,0.020582,93.024102,37,79
0.01121,0.000183,0.013515,91.679752,37,80
0.00758,0.000078,0.008822,93.058981,37,81
0.017173,0.001195,0.034572,96.556269,37,82
0.011466,0.000252,0.01586,85.068208,37,83
0.002628,0.000011,0.003271,85.146755,37,85
0.012744,0.000258,0.016052,88.35519,37,87
0.008428,0.000128,0.011326,96.322364,37,90
0.010074,0.000185,0.013595,91.612908,37,91
0.015507,0.000586,0.024209,94.461205,37,92
0.010897,0.000205,0.014326,88.130761,37,93
0.016103,0.000461,0.021465,95.119533,37,94
0.010404,0.000162,0.012724,92.016389,37,95
0.014464,0.000424,0.020596,81.642581,37,96
0.00934,0.000216,0.01469,91.19096,37,97
0.016023,0.000421,0.02053,93.828781,37,98
0.028069,0.034487,0.185706,99.926425,37,99
0.02097,0.000855,0.029234,89.831306,38,1
0.007728,0.000102,0.010102,96.797116,38,2
0.006939,0.000091,0.00956,94.275127,38,3
0.009856,0.000162,0.012725,95.614296,38,4
0.007482,0.000091,0.009516,94.275671,38,5
0.001258,0.000003,0.001657,84.740875,38,6
0.006462,0.000073,0.008544,94.780662,38,7
0.009562,0.000159,0.012599,94.681833,38,8
0.00229,0.000009,0.002939,89.047967,38,9
0.003089,0.000018,0.004188,83.622159,38,10
0.007531,0.00009,0.009509,84.744476,38,11
0.001049,0.000002,0.001333,84.456751,38,12
0.007567,0.00011,0.010467,94.97169,38,13
0.013886,0.000388,0.019688,92.482259,38,14
0.007961,0.000102,0.01012,91.324012,38,16
0.004455,0.000043,0.006535,87.262054,38,17
0.023013,0.001181,0.034367,83.318599,38,18
0.001802,0.000006,0.002348,94.006458,38,20
0.005779,0.000055,0.00742,86.070026,38,21
0.00224,0.000006,0.002533,91.6608,38,22
0.001585,0.000004,0.001934,85.267289,38,23
0.000443,0.000001,0.000718,90.642646,38,24
0.001449,0.000003,0.001871,91.928503,38,25
0.000576,0.000001,0.000954,85.227311,38,26
0.000444,0,0.00067,79.961317,38,27
0.002278,0.000014,0.003791,87.578952,38,28
0.000669,0.000001,0.00081,93.38456597,38,29
0.001813,0.00001,0.003181,72.821302,38,31
0.001684,0.000005,0.002311,86.966908,38,32
0.000326,0,0.000366,95.528867,38,33
0.000929,0.000002,0.001504,93.38456597,38,34
0.035068,0.001736,0.041662,96.997893,38,38
0.011935,0.000234,0.015293,93.673976,38,40
0.001652,0.000004,0.002054,83.63352,38,42
0.000437,0,0.000635,26.883964,38,44
0.012455,0.000228,0.015088,93.499446,38,46
0.000259,0,0.000304,87.950138,38,49
0.000715,0.000001,0.000849,81.266965,38,52
0.046386,0.008707,0.093314,99.985929,38,55
0.007791,0.000143,0.011954,87.553705,38,56
0.003138,0.000026,0.00514,66.423816,38,59
0.005254,0.000045,0.006688,90.843482,38,60
0.015702,0.000577,0.024015,90.758376,38,67
0.005011,0.000064,0.00797,79.054874,38,72
0.007076,0.00009,0.009467,84.949425,38,74
0.015107,0.000391,0.019764,89.421859,38,79
0.011654,0.000203,0.01426,92.257753,38,80
0.007443,0.000091,0.009551,96.675374,38,81
0.01607,0.000438,0.020931,94.958115,38,82
0.010193,0.000163,0.012765,94.123209,38,83
0.002675,0.000011,0.003268,84.361664,38,85
0.00701,0.000081,0.009009,96.953583,38,87
0.009843,0.00022,0.01484,97.668464,38,90
0.012658,0.000268,0.016384,97.566017,38,91
0.01839,0.000802,0.028318,94.685101,38,92
0.013966,0.000293,0.017128,95.580578,38,93
0.014696,0.000352,0.01877,96.92159,38,94
0.011087,0.000167,0.012924,97.818145,38,95
0.011796,0.00022,0.014832,96.355693,38,96
0.010509,0.000181,0.013448,96.782551,38,97
0.015251,0.000623,0.024967,89.964187,38,98
0.016269,0.001821,0.042679,99.995526,38,99
0.057599,0.007652,0.087474,92.485158,39,1
0.012085,0.00022,0.014839,97.115537,39,2
0.060928,0.012407,0.111388,95.693617,39,3
0.018135,0.000604,0.024582,93.379351,39,4
0.050154,0.004914,0.070101,94.979868,39,5
0.047413,0.007202,0.084864,94.127197,39,6
0.042458,0.003311,0.057541,98.947024,39,7
0.017727,0.00076,0.027571,89.215329,39,8
0.038183,0.00318,0.056395,90.65383,39,9
0.021907,0.000795,0.028188,96.146208,39,10
0.018833,0.00051,0.022585,97.536058,39,11
0.014607,0.000319,0.017863,92.903321,39,12
0.013519,0.000249,0.015777,94.114302,39,13
0.028117,0.001377,0.037114,98.020284,39,14
0.044355,0.002929,0.054123,99.100849,39,16
0.029961,0.001825,0.042718,93.384486,39,17
0.078019,0.01425,0.119375,98.022055,39,18
0.000774,0.000001,0.001093,74.753556,39,19
0.030791,0.001624,0.040305,88.594359,39,20
0.016587,0.000476,0.021812,96.656847,39,21
0.027572,0.001267,0.035601,87.674609,39,22
0.022061,0.000747,0.027339,97.770437,39,23
0.029158,0.001491,0.038618,95.462258,39,24
0.028642,0.001256,0.035441,94.583274,39,25
0.027729,0.001582,0.039775,92.717966,39,26
0.011873,0.000257,0.016047,95.808114,39,27
0.005719,0.000058,0.007633,98.022501,39,28
0.017752,0.000514,0.022679,93.227296,39,29
0.017943,0.00051,0.022582,95.463344,39,30
0.030755,0.003594,0.059954,94.170492,39,31
0.034633,0.004136,0.064312,87.60642,39,32
0.027256,0.001201,0.03465,95.912398,39,33
0.025386,0.00106,0.032552,93.096012,39,34
0.01442,0.000329,0.018125,92.00854,39,35
0.024647,0.000924,0.030396,98.531065,39,36
0.028296,0.001152,0.033936,92.46189,39,38
0.01217,0.000229,0.015139,97.010919,39,40
0.017182,0.000514,0.022679,97.60803,39,41
0.011923,0.000256,0.01601,95.681359,39,42
0.01885,0.00049,0.022128,95.166896,39,44
0.000873,0.000001,0.001013,80.785564,39,45
0.019299,0.000565,0.023764,95.097347,39,46
0.047063,0.003374,0.058089,84.461179,39,49
0.023119,0.000855,0.029241,88.884196,39,52
0.002285,0.000013,0.003589,96.914318,39,54
0.048966,0.004829,0.069494,94.825266,39,55
0.029369,0.001898,0.04357,98.225231,39,56
0.049358,0.004099,0.064021,87.311324,39,58
0.011388,0.00075,0.027378,94.80651,39,59
0.008019,0.000091,0.009549,89.896209,39,60
0.030543,0.001947,0.04413,95.998583,39,67
0.029878,0.002025,0.045001,91.786868,39,71
0.054072,0.007073,0.084104,81.067289,39,72
0.026078,0.001505,0.038798,95.634804,39,74
0.029427,0.003141,0.056041,99.997108,39,77
0.01532,0.000504,0.022442,94.576074,39,79
0.011632,0.000252,0.015877,92.924634,39,80
0.011848,0.000255,0.015974,90.55913,39,81
0.041853,0.006106,0.078143,85.802493,39,82
0.019156,0.001068,0.032681,88.12521,39,83
0.017822,0.000554,0.023533,85.067116,39,85
0.027997,0.001632,0.040404,92.496623,39,87
0.012539,0.000362,0.01903,95.095845,39,90
0.0139,0.000388,0.019696,90.721672,39,91
0.014569,0.000415,0.020374,96.713955,39,92
0.018904,0.000772,0.027785,92.05185,39,93
0.01438,0.000351,0.018727,96.533893,39,94
0.014415,0.000383,0.019568,95.867823,39,95
0.020306,0.000733,0.027078,95.110417,39,96
0.014655,0.000425,0.020616,91.988701,39,97
0.016369,0.000651,0.025509,87.492356,39,98
0.010913,0.000336,0.018327,74.743898,39,99
0.055806,0.007449,0.086305,99.989863,40,1
0.040619,0.017499,0.132285,99.981306,40,2
0.054346,0.056836,0.238402,99.782704,40,3
0.012996,0.000307,0.017525,99.998871,40,4
0.160274,0.3955,0.628888,99.501692,40,5
0.085144,0.044506,0.210964,99.927438,40,6
0.049547,0.00977,0.098844,99.987534,40,7
0.032298,0.016833,0.129744,99.98072,40,8
0.041247,0.005354,0.073173,99.993601,40,9
0.162959,0.453256,0.673243,99.42569,40,10
0.098242,0.065153,0.255251,99.9115,40,11
0.049756,0.039042,0.197589,99.902626,40,12
0.012515,0.000272,0.016504,99.99905,40,13
0.050401,0.0167,0.12923,99.970665,40,14
0.127099,0.122562,0.350088,99.862063,40,16
0.01908,0.000937,0.030609,97.16192,40,17
0.076758,0.018808,0.137141,99.980127,40,18
0.021048,0.00209,0.045717,99.994933,40,19
0.10824,0.114169,0.337889,99.836239,40,20
0.05373,0.022256,0.149186,99.979779,40,21
0.053094,0.019342,0.139077,99.962998,40,22
0.07498,0.024086,0.155196,99.978742,40,23
0.146792,0.214633,0.463285,99.757305,40,24
0.02603,0.001197,0.034593,99.99514,40,25
0.032771,0.008648,0.092992,99.965832,40,26
0.006938,0.000081,0.009013,97.963155,40,27
0.019912,0.004138,0.064325,99.993622,40,28
0.026749,0.004782,0.069151,99.97911,40,29
0.022626,0.001363,0.036916,99.998611,40,30
0.018425,0.001565,0.039565,99.996039,40,31
0.028256,0.004136,0.064314,99.991666,40,32
0.063377,0.035407,0.188168,99.928317,40,33
0.03229,0.002086,0.045678,90.751649,40,34
0.038682,0.009431,0.097112,99.987907,40,35
0.077715,0.127823,0.357524,99.258244,40,36
0.019459,0.001007,0.03173,99.99459,40,37
0.050515,0.004658,0.068253,99.991981,40,38
0.140619,0.646666,0.804156,99.436865,40,40
0.054711,0.042295,0.205658,99.907751,40,41
0.0988,0.26084,0.510725,99.583852,40,42
0.117099,0.382693,0.618622,99.104278,40,44
0.138764,0.145556,0.381518,99.796712,40,45
0.075706,0.116275,0.340991,99.798309,40,46
0.003338,0.000011,0.003366,74.689596,40,47
0.043336,0.004749,0.068915,99.978153,40,48
0.045648,0.011254,0.106085,99.992474,40,49
0.01804,0.001363,0.036922,99.997602,40,52
0.058097,0.103402,0.321561,99.793473,40,54
0.072172,0.03471,0.186307,99.923867,40,55
0.13738,0.387458,0.622461,98.771394,40,56
0.068257,0.007449,0.086305,99.969111,40,58
0.04217,0.025835,0.160732,99.962529,40,59
0.00343,0.000035,0.00594,99.999789,40,60
0.027359,0.001783,0.042226,99.995702,40,67
0.058429,0.022834,0.151109,99.954479,40,71
0.159192,0.198163,0.445155,99.856625,40,72
0.099013,0.123515,0.351447,99.781447,40,74
0.0229,0.00089,0.029827,99.996575,40,79
0.033911,0.018828,0.137215,99.873451,40,80
0.011466,0.000381,0.019521,99.999019,40,81
0.043516,0.017792,0.133386,99.980357,40,82
0.029118,0.010227,0.10113,99.935975,40,83
0.076344,0.050932,0.225681,99.92396,40,85
0.038626,0.004623,0.067993,99.981548,40,87
0.067902,0.066869,0.25859,99.830802,40,90
0.014782,0.000367,0.019163,99.998111,40,91
0.018579,0.00099,0.031468,99.996199,40,92
0.021593,0.001409,0.037535,99.990602,40,93
0.024551,0.001845,0.04295,99.993269,40,94
0.159818,0.752076,0.867223,98.61015,40,95
0.04103,0.010136,0.10068,99.983323,40,96
0.052004,0.054357,0.233147,99.843439,40,97
0.037346,0.005586,0.074739,99.990448,40,98
0.012811,0.000349,0.018687,82.271602,40,99
0.045621,0.007995,0.089413,82.227339,41,1
0.018806,0.000992,0.031503,89.042248,41,2
0.028308,0.001715,0.041414,92.247188,41,3
0.017301,0.000594,0.024382,94.461225,41,4
0.041092,0.00347,0.058903,95.011383,41,5
0.042346,0.003251,0.057017,89.331899,41,6
0.047671,0.012491,0.111764,90.330105,41,7
0.014727,0.000755,0.027469,81.323166,41,8
0.03621,0.002252,0.047453,98.392053,41,9
0.020541,0.001052,0.032428,92.306648,41,10
0.027245,0.001215,0.034856,93.915486,41,11
0.019535,0.000557,0.023611,94.607513,41,12
0.012813,0.000228,0.015093,95.680301,41,13
0.023023,0.000886,0.029766,93.755201,41,14
0.044411,0.004891,0.069936,98.843237,41,16
0.028552,0.002157,0.046447,90.868276,41,17
0.075619,0.015035,0.122617,97.163466,41,18
0.020251,0.000949,0.03081,93.155286,41,19
0.01894,0.000526,0.022926,95.36402,41,20
0.020553,0.001709,0.041342,77.526624,41,21
0.030551,0.001747,0.041795,93.187842,41,22
0.024716,0.000959,0.030961,96.35632,41,23
0.023037,0.001121,0.033477,96.235895,41,24
0.022858,0.001169,0.034185,95.249886,41,25
0.029744,0.001357,0.036839,91.372989,41,26
0.014604,0.000762,0.027601,90.860815,41,27
0.004152,0.000032,0.005681,96.806372,41,28
0.020954,0.001185,0.034419,93.97488,41,29
0.015329,0.000408,0.020203,93.574941,41,30
0.015357,0.000372,0.019277,98.635972,41,31
0.028234,0.001658,0.040718,95.011063,41,32
0.027264,0.001226,0.035021,97.054076,41,33
0.021127,0.000803,0.028336,96.507962,41,34
0.01474,0.000326,0.018058,93.22802,41,35
0.026679,0.001349,0.036723,93.371014,41,36
0.033865,0.001838,0.042876,92.491508,41,38
0.015343,0.00043,0.020735,93.099205,41,40
0.027488,0.001496,0.038673,96.123701,41,41
0.014923,0.000395,0.019866,94.354378,41,42
0.021073,0.00101,0.031786,86.606881,41,44
0.001627,0.000004,0.001919,68.216031,41,45
0.017908,0.000945,0.030735,95.252844,41,46
0.003796,0.000026,0.005103,72.217966,41,47
0.045179,0.003527,0.059389,84.968192,41,48
0.04284,0.003114,0.055801,88.23312,41,49
0.015887,0.000437,0.020895,91.615134,41,52
0.00401,0.000071,0.008421,85.06454,41,54
0.042827,0.003612,0.060104,98.00315,41,55
0.04431,0.003213,0.056682,98.906571,41,56
0.062293,0.00647,0.080435,83.080979,41,58
0.009688,0.000259,0.016106,98.468753,41,59
0.007891,0.00014,0.011828,80.126111,41,60
0.040972,0.003634,0.06028,93.762457,41,67
0.030344,0.001559,0.039481,88.783005,41,71
0.038395,0.002996,0.054738,96.666409,41,72
